timestamp,open,high,low,close,volume,symbol,timeframe
2025-07-05 00:09:00+00:00,107959.99,107979.48,107959.99,107979.48,0.46299,BTC/USDT,1m
2025-07-05 00:10:00+00:00,107979.48,107979.48,107979.47,107979.47,3.60759,BTC/USDT,1m
2025-07-05 00:11:00+00:00,107979.47,107979.48,107979.47,107979.48,1.40686,BTC/USDT,1m
2025-07-05 00:12:00+00:00,107979.48,108006.0,107979.48,107989.99,3.85516,BTC/USDT,1m
2025-07-05 00:13:00+00:00,107989.99,107990.0,107989.99,107990.0,2.21225,BTC/USDT,1m
2025-07-05 00:14:00+00:00,107990.0,108020.0,107989.99,108019.99,2.05592,BTC/USDT,1m
2025-07-05 00:15:00+00:00,108020.0,108047.49,108019.99,108045.99,2.05005,BTC/USDT,1m
2025-07-05 00:16:00+00:00,108044.6,108044.6,108007.53,108009.99,4.58499,BTC/USDT,1m
2025-07-05 00:17:00+00:00,108010.0,108013.83,108009.99,108013.82,0.51226,BTC/USDT,1m
2025-07-05 00:18:00+00:00,108013.82,108061.54,108013.82,108061.54,3.09984,BTC/USDT,1m
2025-07-05 00:19:00+00:00,108061.54,108071.6,108061.53,108069.99,1.6479,BTC/USDT,1m
2025-07-05 00:20:00+00:00,108070.0,108071.6,108069.99,108071.59,3.58027,BTC/USDT,1m
2025-07-05 00:21:00+00:00,108071.59,108102.82,108071.59,108102.82,1.16929,BTC/USDT,1m
2025-07-05 00:22:00+00:00,108102.82,108106.96,108087.58,108087.58,3.93532,BTC/USDT,1m
2025-07-05 00:23:00+00:00,108087.57,108091.47,108083.61,108091.47,1.22337,BTC/USDT,1m
2025-07-05 00:24:00+00:00,108091.47,108101.58,108091.47,108101.58,0.94467,BTC/USDT,1m
2025-07-05 00:25:00+00:00,108101.57,108102.82,108101.57,108102.82,1.88439,BTC/USDT,1m
2025-07-05 00:26:00+00:00,108102.81,108124.33,108102.81,108124.33,1.63063,BTC/USDT,1m
2025-07-05 00:27:00+00:00,108124.32,108134.04,108111.83,108111.83,4.62814,BTC/USDT,1m
2025-07-05 00:28:00+00:00,108111.84,108111.84,108102.81,108102.81,1.73041,BTC/USDT,1m
2025-07-05 00:29:00+00:00,108102.81,108102.82,108086.31,108086.31,2.32183,BTC/USDT,1m
2025-07-05 00:30:00+00:00,108086.31,108095.01,108086.31,108095.0,1.5481,BTC/USDT,1m
2025-07-05 00:31:00+00:00,108095.0,108095.01,108095.0,108095.01,1.354,BTC/USDT,1m
2025-07-05 00:32:00+00:00,108095.01,108095.01,108095.0,108095.0,2.37385,BTC/USDT,1m
2025-07-05 00:33:00+00:00,108095.0,108095.01,108067.92,108067.92,3.68956,BTC/USDT,1m
2025-07-05 00:34:00+00:00,108067.92,108067.93,108065.95,108065.95,0.37594,BTC/USDT,1m
2025-07-05 00:35:00+00:00,108065.95,108109.18,108065.95,108109.17,1.95407,BTC/USDT,1m
2025-07-05 00:36:00+00:00,108109.18,108109.18,108109.17,108109.17,1.6753,BTC/USDT,1m
2025-07-05 00:37:00+00:00,108109.18,108109.18,108088.46,108088.47,2.31346,BTC/USDT,1m
2025-07-05 00:38:00+00:00,108088.46,108088.47,108088.46,108088.47,0.37562,BTC/USDT,1m
2025-07-05 00:39:00+00:00,108088.46,108150.0,108088.46,108149.99,2.35057,BTC/USDT,1m
2025-07-05 00:40:00+00:00,108150.0,108159.0,108149.99,108159.0,1.14922,BTC/USDT,1m
2025-07-05 00:41:00+00:00,108158.99,108159.0,108158.99,108158.99,0.36867,BTC/USDT,1m
2025-07-05 00:42:00+00:00,108158.99,108209.23,108158.99,108209.23,1.64904,BTC/USDT,1m
2025-07-05 00:43:00+00:00,108209.22,108209.23,108209.22,108209.22,0.69825,BTC/USDT,1m
2025-07-05 00:44:00+00:00,108209.23,108209.23,108200.0,108200.01,2.70239,BTC/USDT,1m
2025-07-05 00:45:00+00:00,108200.01,108200.01,108166.13,108166.13,2.23487,BTC/USDT,1m
2025-07-05 00:46:00+00:00,108166.14,108166.14,108166.13,108166.13,3.46941,BTC/USDT,1m
2025-07-05 00:47:00+00:00,108166.14,108166.14,108120.0,108157.8,4.92329,BTC/USDT,1m
2025-07-05 00:48:00+00:00,108157.79,108185.76,108157.79,108185.76,0.83926,BTC/USDT,1m
2025-07-05 00:49:00+00:00,108185.75,108196.0,108185.75,108195.99,9.33363,BTC/USDT,1m
2025-07-05 00:50:00+00:00,108195.99,108196.04,108195.99,108196.03,4.20093,BTC/USDT,1m
2025-07-05 00:51:00+00:00,108196.03,108206.0,108196.03,108205.99,35.22269,BTC/USDT,1m
2025-07-05 00:52:00+00:00,108206.0,108206.0,108205.99,108206.0,2.05169,BTC/USDT,1m
2025-07-05 00:53:00+00:00,108205.99,108224.56,108205.99,108224.56,2.81141,BTC/USDT,1m
2025-07-05 00:54:00+00:00,108224.56,108224.56,108214.99,108214.99,1.47064,BTC/USDT,1m
2025-07-05 00:55:00+00:00,108214.99,108214.99,108206.34,108206.34,1.1561,BTC/USDT,1m
2025-07-05 00:56:00+00:00,108206.35,108206.35,108196.04,108196.04,0.9416,BTC/USDT,1m
2025-07-05 00:57:00+00:00,108196.04,108206.28,108189.45,108206.28,7.10261,BTC/USDT,1m
2025-07-05 00:58:00+00:00,108206.28,108206.28,108206.27,108206.28,0.39189,BTC/USDT,1m
2025-07-05 00:59:00+00:00,108206.28,108206.28,108196.0,108196.01,2.29875,BTC/USDT,1m
2025-07-05 01:00:00+00:00,108196.0,108196.01,108166.14,108166.15,1.52698,BTC/USDT,1m
2025-07-05 01:01:00+00:00,108166.14,108166.15,108134.0,108134.01,1.60858,BTC/USDT,1m
2025-07-05 01:02:00+00:00,108134.0,108134.01,108103.88,108116.0,1.65278,BTC/USDT,1m
2025-07-05 01:03:00+00:00,108116.01,108164.01,108116.01,108164.0,1.68127,BTC/USDT,1m
2025-07-05 01:04:00+00:00,108164.0,108164.01,108156.0,108156.0,0.87818,BTC/USDT,1m
2025-07-05 01:05:00+00:00,108156.0,108156.01,108153.19,108153.2,1.34503,BTC/USDT,1m
2025-07-05 01:06:00+00:00,108153.2,108153.2,108129.18,108146.15,1.02055,BTC/USDT,1m
2025-07-05 01:07:00+00:00,108146.16,108151.52,108146.15,108151.51,0.5621,BTC/USDT,1m
2025-07-05 01:08:00+00:00,108151.52,108154.62,108151.51,108154.61,0.46611,BTC/USDT,1m
2025-07-05 01:09:00+00:00,108154.62,108154.62,108154.61,108154.62,1.1719,BTC/USDT,1m
2025-07-05 01:10:00+00:00,108154.61,108154.62,108132.57,108133.51,3.54724,BTC/USDT,1m
2025-07-05 01:11:00+00:00,108133.51,108133.52,108103.87,108103.88,0.91175,BTC/USDT,1m
2025-07-05 01:12:00+00:00,108103.87,108103.88,108081.4,108081.4,1.83619,BTC/USDT,1m
2025-07-05 01:13:00+00:00,108081.4,108081.41,108081.4,108081.41,0.52504,BTC/USDT,1m
2025-07-05 01:14:00+00:00,108081.41,108081.41,108081.4,108081.4,0.30631,BTC/USDT,1m
2025-07-05 01:15:00+00:00,108081.4,108081.41,108075.36,108075.36,1.72856,BTC/USDT,1m
2025-07-05 01:16:00+00:00,108075.37,108075.37,108044.29,108044.29,2.47495,BTC/USDT,1m
2025-07-05 01:17:00+00:00,108044.29,108044.3,107951.97,107956.96,9.91125,BTC/USDT,1m
2025-07-05 01:18:00+00:00,107956.96,107960.0,107911.61,107911.62,10.85209,BTC/USDT,1m
2025-07-05 01:19:00+00:00,107911.62,107911.62,107911.61,107911.62,2.20219,BTC/USDT,1m
2025-07-05 01:20:00+00:00,107911.61,107911.62,107897.77,107897.77,2.42995,BTC/USDT,1m
2025-07-05 01:21:00+00:00,107897.77,107913.51,107897.77,107913.5,4.11892,BTC/USDT,1m
2025-07-05 01:22:00+00:00,107913.5,107931.79,107913.5,107922.02,4.79436,BTC/USDT,1m
2025-07-05 01:23:00+00:00,107922.01,107922.02,107922.01,107922.02,1.35208,BTC/USDT,1m
2025-07-05 01:24:00+00:00,107922.02,107952.62,107922.01,107952.62,0.70172,BTC/USDT,1m
2025-07-05 01:25:00+00:00,107952.61,107975.59,107952.61,107959.38,2.20083,BTC/USDT,1m
2025-07-05 01:26:00+00:00,107959.38,107959.39,107929.37,107929.38,1.43821,BTC/USDT,1m
2025-07-05 01:27:00+00:00,107929.38,107949.14,107923.68,107949.13,2.53833,BTC/USDT,1m
2025-07-05 01:28:00+00:00,107949.13,107949.14,107935.71,107935.71,0.91178,BTC/USDT,1m
2025-07-05 01:29:00+00:00,107935.72,107935.72,107935.71,107935.72,0.37734,BTC/USDT,1m
2025-07-05 01:30:00+00:00,107935.71,107935.72,107924.92,107924.92,0.57738,BTC/USDT,1m
2025-07-05 01:31:00+00:00,107924.93,107950.8,107894.61,107950.79,5.59618,BTC/USDT,1m
2025-07-05 01:32:00+00:00,107950.8,107976.93,107950.79,107976.93,2.51738,BTC/USDT,1m
2025-07-05 01:33:00+00:00,107976.92,107976.93,107976.92,107976.93,0.38666,BTC/USDT,1m
2025-07-05 01:34:00+00:00,107976.93,108000.0,107976.92,108000.0,0.77698,BTC/USDT,1m
2025-07-05 01:35:00+00:00,108000.0,108000.0,107986.2,107986.21,0.61785,BTC/USDT,1m
2025-07-05 01:36:00+00:00,107986.2,107986.2,107970.93,107970.94,0.98836,BTC/USDT,1m
2025-07-05 01:37:00+00:00,107970.94,107970.94,107961.18,107961.19,1.54375,BTC/USDT,1m
2025-07-05 01:38:00+00:00,107961.19,107961.19,107961.18,107961.19,1.00116,BTC/USDT,1m
2025-07-05 01:39:00+00:00,107961.18,107980.0,107961.18,107979.99,2.83096,BTC/USDT,1m
2025-07-05 01:40:00+00:00,107980.0,107980.0,107979.99,107980.0,0.65259,BTC/USDT,1m
2025-07-05 01:41:00+00:00,107979.99,107980.0,107979.99,107979.99,0.48338,BTC/USDT,1m
2025-07-05 01:42:00+00:00,107979.99,107980.0,107970.0,107970.01,1.55315,BTC/USDT,1m
2025-07-05 01:43:00+00:00,107970.0,107970.01,107970.0,107970.0,0.35599,BTC/USDT,1m
2025-07-05 01:44:00+00:00,107970.0,107981.14,107970.0,107981.14,3.04783,BTC/USDT,1m
2025-07-05 01:45:00+00:00,107981.14,107981.14,107981.13,107981.13,1.88334,BTC/USDT,1m
2025-07-05 01:46:00+00:00,107981.14,107981.14,107971.0,107971.01,2.61536,BTC/USDT,1m
2025-07-05 01:47:00+00:00,107971.0,107971.01,107971.0,107971.01,0.61745,BTC/USDT,1m
2025-07-05 01:48:00+00:00,107971.01,107971.01,107971.0,107971.0,3.05294,BTC/USDT,1m
2025-07-05 01:49:00+00:00,107971.0,107974.0,107971.0,107974.0,1.83462,BTC/USDT,1m
2025-07-05 01:50:00+00:00,107973.99,107974.0,107944.0,107944.01,11.14293,BTC/USDT,1m
2025-07-05 01:51:00+00:00,107944.01,107944.01,107944.0,107944.01,0.35315,BTC/USDT,1m
2025-07-05 01:52:00+00:00,107944.0,107944.01,107944.0,107944.01,1.4642,BTC/USDT,1m
2025-07-05 01:53:00+00:00,107944.0,107944.01,107944.0,107944.01,0.46846,BTC/USDT,1m
2025-07-05 01:54:00+00:00,107944.01,107960.0,107944.0,107960.0,4.5011,BTC/USDT,1m
2025-07-05 01:55:00+00:00,107960.0,107960.0,107959.99,107960.0,1.15571,BTC/USDT,1m
2025-07-05 01:56:00+00:00,107960.0,107975.8,107959.99,107975.8,1.9008,BTC/USDT,1m
2025-07-05 01:57:00+00:00,107975.8,107975.8,107975.79,107975.8,2.02772,BTC/USDT,1m
2025-07-05 01:58:00+00:00,107975.8,107975.8,107975.79,107975.79,0.39435,BTC/USDT,1m
2025-07-05 01:59:00+00:00,107975.79,107981.14,107975.79,107981.13,25.01662,BTC/USDT,1m
2025-07-05 02:00:00+00:00,107981.14,107981.14,107959.99,107959.99,12.4066,BTC/USDT,1m
2025-07-05 02:01:00+00:00,107960.0,107960.0,107955.59,107955.6,1.00448,BTC/USDT,1m
2025-07-05 02:02:00+00:00,107955.59,107955.6,107930.57,107930.58,1.6161,BTC/USDT,1m
2025-07-05 02:03:00+00:00,107930.57,107930.58,107920.06,107920.07,5.36684,BTC/USDT,1m
2025-07-05 02:04:00+00:00,107920.06,107920.07,107903.31,107903.31,1.55513,BTC/USDT,1m
2025-07-05 02:05:00+00:00,107903.0,107903.0,107892.3,107892.32,3.61911,BTC/USDT,1m
2025-07-05 02:06:00+00:00,107892.32,107913.2,107892.32,107913.2,4.15131,BTC/USDT,1m
2025-07-05 02:07:00+00:00,107913.2,107924.51,107913.19,107924.51,1.60938,BTC/USDT,1m
2025-07-05 02:08:00+00:00,107924.51,107924.51,107905.34,107905.34,1.32024,BTC/USDT,1m
2025-07-05 02:09:00+00:00,107905.35,107905.35,107892.0,107892.0,0.35574,BTC/USDT,1m
2025-07-05 02:10:00+00:00,107892.0,107892.01,107882.99,107882.99,1.69551,BTC/USDT,1m
2025-07-05 02:11:00+00:00,107883.0,107883.0,107800.01,107839.72,21.23868,BTC/USDT,1m
2025-07-05 02:12:00+00:00,107839.73,107887.93,107839.72,107887.93,3.12208,BTC/USDT,1m
2025-07-05 02:13:00+00:00,107887.92,107926.65,107887.92,107895.64,5.52053,BTC/USDT,1m
2025-07-05 02:14:00+00:00,107895.65,107895.65,107895.64,107895.64,0.20547,BTC/USDT,1m
2025-07-05 02:15:00+00:00,107895.64,107895.64,107880.96,107880.97,2.91477,BTC/USDT,1m
2025-07-05 02:16:00+00:00,107880.97,107892.31,107880.96,107892.3,3.08072,BTC/USDT,1m
2025-07-05 02:17:00+00:00,107892.3,107934.62,107892.3,107934.61,1.83444,BTC/USDT,1m
2025-07-05 02:18:00+00:00,107934.61,107934.62,107934.61,107934.61,0.20276,BTC/USDT,1m
2025-07-05 02:19:00+00:00,107934.61,107934.62,107918.0,107918.01,0.88676,BTC/USDT,1m
2025-07-05 02:20:00+00:00,107918.0,107918.0,107899.05,107903.99,1.47188,BTC/USDT,1m
2025-07-05 02:21:00+00:00,107903.99,107912.01,107903.99,107912.01,0.79637,BTC/USDT,1m
2025-07-05 02:22:00+00:00,107912.01,107912.01,107911.54,107911.55,2.40234,BTC/USDT,1m
2025-07-05 02:23:00+00:00,107911.55,107925.02,107911.54,107914.2,8.15712,BTC/USDT,1m
2025-07-05 02:24:00+00:00,107914.21,107914.21,107880.96,107880.97,1.66767,BTC/USDT,1m
2025-07-05 02:25:00+00:00,107880.96,107880.97,107864.0,107864.01,2.10947,BTC/USDT,1m
2025-07-05 02:26:00+00:00,107864.01,107870.0,107864.0,107869.99,0.53958,BTC/USDT,1m
2025-07-05 02:27:00+00:00,107869.99,107870.0,107814.0,107814.0,2.64376,BTC/USDT,1m
2025-07-05 02:28:00+00:00,107814.01,107814.01,107814.0,107814.0,0.48165,BTC/USDT,1m
2025-07-05 02:29:00+00:00,107814.01,107814.01,107813.66,107813.66,1.19372,BTC/USDT,1m
2025-07-05 02:30:00+00:00,107813.66,107813.67,107813.66,107813.66,0.67944,BTC/USDT,1m
2025-07-05 02:31:00+00:00,107813.67,107821.99,107809.07,107809.08,8.86504,BTC/USDT,1m
2025-07-05 02:32:00+00:00,107809.07,107809.08,107808.0,107808.0,8.25228,BTC/USDT,1m
2025-07-05 02:33:00+00:00,107808.0,107808.01,107756.31,107797.65,38.17341,BTC/USDT,1m
2025-07-05 02:34:00+00:00,107797.65,107856.0,107797.65,107856.0,4.16924,BTC/USDT,1m
2025-07-05 02:35:00+00:00,107856.0,107878.99,107855.99,107867.7,1.81051,BTC/USDT,1m
2025-07-05 02:36:00+00:00,107867.71,107868.4,107856.21,107868.4,8.26546,BTC/USDT,1m
2025-07-05 02:37:00+00:00,107868.4,107906.99,107868.4,107906.99,1.41016,BTC/USDT,1m
2025-07-05 02:38:00+00:00,107906.98,107906.99,107906.98,107906.99,0.38762,BTC/USDT,1m
2025-07-05 02:39:00+00:00,107906.99,107931.57,107906.98,107926.0,4.45852,BTC/USDT,1m
2025-07-05 02:40:00+00:00,107926.0,107926.01,107926.0,107926.0,0.44239,BTC/USDT,1m
2025-07-05 02:41:00+00:00,107926.01,107926.01,107926.0,107926.0,0.19965,BTC/USDT,1m
2025-07-05 02:42:00+00:00,107926.01,107926.01,107926.0,107926.01,0.86614,BTC/USDT,1m
2025-07-05 02:43:00+00:00,107926.0,107926.01,107926.0,107926.0,0.41768,BTC/USDT,1m
2025-07-05 02:44:00+00:00,107926.0,107953.69,107926.0,107953.68,10.3787,BTC/USDT,1m
2025-07-05 02:45:00+00:00,107953.69,107975.0,107953.68,107962.45,5.09867,BTC/USDT,1m
2025-07-05 02:46:00+00:00,107962.44,107972.01,107962.44,107972.0,1.89738,BTC/USDT,1m
2025-07-05 02:47:00+00:00,107972.01,108019.23,107972.0,108019.22,13.17661,BTC/USDT,1m
2025-07-05 02:48:00+00:00,108019.22,108038.69,108019.22,108038.68,8.78489,BTC/USDT,1m
2025-07-05 02:49:00+00:00,108038.69,108059.45,108038.68,108059.45,1.80411,BTC/USDT,1m
2025-07-05 02:50:00+00:00,108059.44,108059.45,108059.44,108059.44,2.33601,BTC/USDT,1m
2025-07-05 02:51:00+00:00,108059.45,108059.45,108059.44,108059.44,1.14847,BTC/USDT,1m
2025-07-05 02:52:00+00:00,108059.44,108059.45,108059.44,108059.45,1.12133,BTC/USDT,1m
2025-07-05 02:53:00+00:00,108059.45,108060.0,108059.44,108060.0,2.16269,BTC/USDT,1m
2025-07-05 02:54:00+00:00,108060.0,108095.59,108059.99,108086.45,7.52931,BTC/USDT,1m
2025-07-05 02:55:00+00:00,108086.46,108086.47,108086.45,108086.47,10.16862,BTC/USDT,1m
2025-07-05 02:56:00+00:00,108086.47,108086.47,108082.52,108082.53,3.21117,BTC/USDT,1m
2025-07-05 02:57:00+00:00,108082.53,108082.53,108076.61,108076.62,2.03024,BTC/USDT,1m
2025-07-05 02:58:00+00:00,108076.62,108076.62,108067.87,108067.88,1.66811,BTC/USDT,1m
2025-07-05 02:59:00+00:00,108067.88,108067.88,108067.87,108067.87,0.16261,BTC/USDT,1m
2025-07-05 03:00:00+00:00,108067.88,108100.0,108067.87,108099.99,7.80079,BTC/USDT,1m
2025-07-05 03:01:00+00:00,108100.0,108139.9,108099.99,108139.9,3.88833,BTC/USDT,1m
2025-07-05 03:02:00+00:00,108139.89,108173.62,108129.32,108168.14,10.50242,BTC/USDT,1m
2025-07-05 03:03:00+00:00,108168.13,108169.0,108160.0,108168.99,15.66076,BTC/USDT,1m
2025-07-05 03:04:00+00:00,108169.0,108169.0,108168.99,108169.0,1.07127,BTC/USDT,1m
2025-07-05 03:05:00+00:00,108169.0,108191.6,108168.99,108184.0,2.79771,BTC/USDT,1m
2025-07-05 03:06:00+00:00,108184.01,108191.6,108184.0,108191.6,0.5721,BTC/USDT,1m
2025-07-05 03:07:00+00:00,108191.59,108230.0,108191.59,108229.99,3.84276,BTC/USDT,1m
2025-07-05 03:08:00+00:00,108230.0,108230.0,108211.33,108211.34,2.43376,BTC/USDT,1m
2025-07-05 03:09:00+00:00,108211.34,108211.34,108157.88,108157.89,3.76293,BTC/USDT,1m
2025-07-05 03:10:00+00:00,108157.89,108157.89,108135.66,108135.66,2.81995,BTC/USDT,1m
2025-07-05 03:11:00+00:00,108135.67,108143.46,108135.66,108143.46,3.47622,BTC/USDT,1m
2025-07-05 03:12:00+00:00,108143.46,108143.47,108143.45,108143.47,0.45685,BTC/USDT,1m
2025-07-05 03:13:00+00:00,108143.47,108143.47,108130.72,108130.73,0.95594,BTC/USDT,1m
2025-07-05 03:14:00+00:00,108130.72,108130.73,108114.52,108114.53,4.56024,BTC/USDT,1m
2025-07-05 03:15:00+00:00,108114.53,108140.0,108114.52,108140.0,3.44322,BTC/USDT,1m
2025-07-05 03:16:00+00:00,108139.99,108140.0,108124.02,108124.03,0.72365,BTC/USDT,1m
2025-07-05 03:17:00+00:00,108124.02,108168.98,108124.02,108168.98,2.40306,BTC/USDT,1m
2025-07-05 03:18:00+00:00,108168.98,108168.98,108168.97,108168.98,3.16898,BTC/USDT,1m
2025-07-05 03:19:00+00:00,108168.97,108168.98,108168.97,108168.98,0.71216,BTC/USDT,1m
2025-07-05 03:20:00+00:00,108168.97,108168.98,108168.97,108168.98,4.97063,BTC/USDT,1m
2025-07-05 03:21:00+00:00,108168.97,108188.47,108168.97,108188.46,2.60181,BTC/USDT,1m
2025-07-05 03:22:00+00:00,108188.47,108200.18,108188.46,108200.18,2.58893,BTC/USDT,1m
2025-07-05 03:23:00+00:00,108200.18,108200.74,108196.0,108196.0,3.22719,BTC/USDT,1m
2025-07-05 03:24:00+00:00,108196.01,108196.01,108196.0,108196.0,0.21158,BTC/USDT,1m
2025-07-05 03:25:00+00:00,108196.01,108196.01,108196.0,108196.01,3.53238,BTC/USDT,1m
2025-07-05 03:26:00+00:00,108196.01,108228.0,108196.0,108218.39,18.43279,BTC/USDT,1m
2025-07-05 03:27:00+00:00,108218.39,108226.01,108218.39,108226.01,5.58399,BTC/USDT,1m
2025-07-05 03:28:00+00:00,108226.01,108228.0,108226.0,108228.0,1.99736,BTC/USDT,1m
2025-07-05 03:29:00+00:00,108228.0,108250.0,108227.99,108249.99,4.89894,BTC/USDT,1m
2025-07-05 03:30:00+00:00,108250.0,108256.74,108249.99,108256.73,2.61708,BTC/USDT,1m
2025-07-05 03:31:00+00:00,108256.74,108259.99,108256.73,108258.09,3.24031,BTC/USDT,1m
2025-07-05 03:32:00+00:00,108258.08,108258.1,108258.08,108258.1,2.83533,BTC/USDT,1m
2025-07-05 03:33:00+00:00,108258.09,108258.1,108258.09,108258.1,1.16761,BTC/USDT,1m
2025-07-05 03:34:00+00:00,108258.1,108258.1,108258.09,108258.09,1.50594,BTC/USDT,1m
2025-07-05 03:35:00+00:00,108258.09,108258.1,108247.52,108247.84,3.19015,BTC/USDT,1m
2025-07-05 03:36:00+00:00,108247.84,108247.84,108213.34,108213.34,1.659,BTC/USDT,1m
2025-07-05 03:37:00+00:00,108213.35,108227.99,108202.55,108202.56,3.05198,BTC/USDT,1m
2025-07-05 03:38:00+00:00,108202.56,108202.56,108173.85,108173.86,0.99898,BTC/USDT,1m
2025-07-05 03:39:00+00:00,108173.86,108173.86,108173.85,108173.86,0.45935,BTC/USDT,1m
2025-07-05 03:40:00+00:00,108173.85,108173.86,108173.85,108173.86,1.23995,BTC/USDT,1m
2025-07-05 03:41:00+00:00,108173.86,108173.86,108173.85,108173.86,0.10523,BTC/USDT,1m
2025-07-05 03:42:00+00:00,108173.86,108173.86,108173.85,108173.85,1.35562,BTC/USDT,1m
2025-07-05 03:43:00+00:00,108173.85,108173.86,108152.02,108152.02,3.00044,BTC/USDT,1m
2025-07-05 03:44:00+00:00,108152.02,108152.03,108122.4,108122.41,0.85525,BTC/USDT,1m
2025-07-05 03:45:00+00:00,108122.41,108132.24,108122.4,108128.68,4.85118,BTC/USDT,1m
2025-07-05 03:46:00+00:00,108128.68,108128.68,108122.0,108122.01,2.33269,BTC/USDT,1m
2025-07-05 03:47:00+00:00,108122.01,108122.01,108122.0,108122.0,0.59568,BTC/USDT,1m
2025-07-05 03:48:00+00:00,108122.01,108146.16,108122.01,108146.16,6.74702,BTC/USDT,1m
2025-07-05 03:49:00+00:00,108146.16,108153.44,108146.15,108153.44,2.40814,BTC/USDT,1m
2025-07-05 03:50:00+00:00,108153.44,108181.0,108153.43,108170.18,2.0498,BTC/USDT,1m
2025-07-05 03:51:00+00:00,108170.17,108170.18,108152.23,108152.23,3.21624,BTC/USDT,1m
2025-07-05 03:52:00+00:00,108152.23,108152.24,108152.23,108152.24,3.04318,BTC/USDT,1m
2025-07-05 03:53:00+00:00,108152.24,108152.24,108152.23,108152.24,3.32126,BTC/USDT,1m
2025-07-05 03:54:00+00:00,108152.24,108152.24,108152.23,108152.24,3.51369,BTC/USDT,1m
2025-07-05 03:55:00+00:00,108152.24,108152.24,108132.76,108132.77,1.7644,BTC/USDT,1m
2025-07-05 03:56:00+00:00,108132.77,108145.1,108132.76,108145.09,3.22964,BTC/USDT,1m
2025-07-05 03:57:00+00:00,108145.1,108154.72,108145.09,108154.71,1.06384,BTC/USDT,1m
2025-07-05 03:58:00+00:00,108154.71,108154.72,108154.71,108154.72,0.42133,BTC/USDT,1m
2025-07-05 03:59:00+00:00,108154.71,108154.72,108154.71,108154.72,0.25859,BTC/USDT,1m
2025-07-05 04:00:00+00:00,108154.72,108166.76,108144.04,108166.75,4.21363,BTC/USDT,1m
2025-07-05 04:01:00+00:00,108166.75,108166.76,108163.29,108163.3,1.17141,BTC/USDT,1m
2025-07-05 04:02:00+00:00,108163.29,108163.29,108073.1,108073.1,11.53595,BTC/USDT,1m
2025-07-05 04:03:00+00:00,108073.11,108073.11,108068.01,108068.01,0.58077,BTC/USDT,1m
2025-07-05 04:04:00+00:00,108068.02,108068.02,108068.01,108068.02,1.06836,BTC/USDT,1m
2025-07-05 04:05:00+00:00,108068.02,108068.02,108068.01,108068.02,2.68624,BTC/USDT,1m
2025-07-05 04:06:00+00:00,108068.01,108068.02,108068.01,108068.02,0.8846,BTC/USDT,1m
2025-07-05 04:07:00+00:00,108068.02,108068.02,108037.82,108037.83,2.56668,BTC/USDT,1m
2025-07-05 04:08:00+00:00,108037.83,108037.83,108037.82,108037.83,1.64193,BTC/USDT,1m
2025-07-05 04:09:00+00:00,108037.82,108037.83,108037.82,108037.83,0.91632,BTC/USDT,1m
2025-07-05 04:10:00+00:00,108037.82,108037.83,108037.82,108037.82,0.59982,BTC/USDT,1m
2025-07-05 04:11:00+00:00,108037.83,108037.83,108032.0,108032.01,1.83252,BTC/USDT,1m
2025-07-05 04:12:00+00:00,108032.01,108037.83,108032.01,108037.83,1.71043,BTC/USDT,1m
